"eu_rnpa","economic_unit","vessel_rnpa","vessel_name","owner_rnpa","owner_name","hull_identifier","target_species","finfish","sardine","shark","shrimp","tuna","others","state","home_port","construction_year","hull_material","preservation_system","gear_type","detection_gear","vessel_type","vessel_length_m","vessel_beam_m","vessel_height_m","vessel_draft_m","vessel_gross_tonnage","captain_num","engineer_num","s_fisher_num","fisher_num","sfc_gr_kwh","engine_power_hp","engine_power_kw","imputed_engine_power","engine_power_bin_hp","design_speed_kt","brand","model","fuel_type","fleet"
"2604613758","CARLOS ENRIQUE SOBERANES RODRIGUEZ","00042713","DON PANCHO","2604613758","CARLOS ENRIQUE SOBERANES RODRIGUEZ","26025212136","CAMARÓN",0,0,0,1,0,0,"SONORA","GUAYMAS",1979,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.6,6.05,3.26,4,22,1,1,0,4,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3406","Diesel","large scale"
"2701006005","LUIS ALBERTO RAMOS HUERTA","00027011","FLOR DE LOTO","2701006005","LUIS ALBERTO RAMOS HUERTA","27021691234","ESCAMA",1,0,0,0,0,0,"TABASCO","FRONTERA",1976,"MADERA","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL",11,3.1,1.2,0,0,1,1,0,3,240,120,89.484,FALSE,110,10.5888734643454,"PERKINS","MARINO","Diesel","large scale"
"2808007864","CECILIA ADRIANA GARCIA PEREZ","00100685","GARPER","2808007864","CECILIA ADRIANA GARCIA PEREZ","2804446223-5","ESCAMA",1,0,0,0,0,0,"TAMAULIPAS","TAMPICO",1991,"ACERO","HIELO","PALANGRE","ECOSONDA | LORAN | VIDEOSONDA","COMERCIAL",16.6,5.1,1.95,1.2,72,1,1,1,1,220,300,223.71,FALSE,300,10.7483305940464,"CUMMINS","NV855","Diesel","large scale"
"0208001321","BAJA AQUA FARMS SA DE CV","00100727","BUENAVENTURA III","0208001321","BAJA AQUA FARMS SA DE CV","2012159228","OTRAS",0,0,0,0,0,1,"BAJA CALIFORNIA","ENSENADA",1980,"ACERO","OTROS","OTRO","NINGUNO","COMERCIAL",26.52,7.31,2.98,2.5,0,1,1,0,0,180,1450,1081.265,FALSE,1350,11.7344249283053,"GENERAL MOTORS","EMD-645","Diesel","large scale"
"0208001321","BAJA AQUA FARMS SA DE CV","00100735","BUENAVENTURA VII","0208001321","BAJA AQUA FARMS SA DE CV","2012382235","OTRAS",0,0,0,0,0,1,"BAJA CALIFORNIA","ENSENADA",1982,"ACERO","OTROS","OTRO","VIDEOSONDA","COMERCIAL",20.03,6.75,3.25,2.34,80,1,1,0,0,220,710,529.447,FALSE,700,11.1063731883084,"WILLIS","TA2SG","Diesel","large scale"
"2508016843","PESQUERA MONETO, SA DE CV","00050385","MONETO IX (ANILU)","2508016843","PESQUERA MONETO, SA DE CV","25033254235","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","HIELO | CONGELACIÓN | SALMUERA","ARRASTRE","VIDEOSONDA","COMERCIAL",22,6.43,3.45,3,30,1,1,1,5,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"3105000404","JOSE MANUEL SANCHEZ GONZALEZ","00100750","MANOLIN II","3105000404","JOSE MANUEL SANCHEZ GONZALEZ","31015703239","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","PROGRESO",2016,"ACERO","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",17.37,5.49,2.65,2,66.67,1,1,0,0,220,350,260.995,FALSE,350,10.7923786806597,"CUMMINS","SM","Diesel","large scale"
"2604011565","PESQUERA COSTA ROCA SA DE CV","00100784","DON EMILIANO","2604011565","PESQUERA COSTA ROCA SA DE CV","26025576239","SARDINA Y ANCHOVETA",0,1,0,0,0,0,"SONORA","GUAYMAS",2016,"ACERO","REFRIGERACIÓN","CERCO","SONAR | VIDEOSONDA","COMERCIAL",30.47,8.84,4.26,4.26,225,1,1,0,8,180,1207,900.0599,FALSE,1150,11.530765150324,"CATERPILLAR","3512","Diesel","large scale"
"2808005975","CORONA DEL MAR PRODUCTOS MARINOS S.A. DE C.V.","00029918","GIJON VI","2808005546","GERARDO MORALES TAMEZ","28040331235","CAMARÓN",0,0,0,1,0,0,"TAMAULIPAS","TAMPICO",1973,"ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | LORAN | VIDEOSONDA","COMERCIAL",21.33,5.79,3.35,2.4,15,1,1,1,1,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"2511001345","SOCIEDAD COOPERATIVA CHELELO S.C. L.","00055996","SAN ESTEBAN","2511001345","SOCIEDAD COOPERATIVA CHELELO S.C. L.","25017268231","CAMARÓN",0,0,0,1,0,0,"SINALOA","TOPOLOBAMPO",1974,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.15,6,3.5,4,145,1,1,1,3,220,480,357.936,FALSE,475,10.9064040435668,"CATERPILLAR","3408","Diesel","large scale"
"2511001345","SOCIEDAD COOPERATIVA CHELELO S.C. L.","00027151","JURISDICCION I","2511001345","SOCIEDAD COOPERATIVA CHELELO S.C. L.","25013788239","CAMARÓN",0,0,0,1,0,0,"SINALOA","TOPOLOBAMPO",1975,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.05,6.04,3.39,3,75,1,1,1,3,220,440,328.108,FALSE,425,10.8713961876396,"CATERPILLAR","343","Diesel","large scale"
"2508011489","PESQUERA YESENIA, SA DE CV","00022723","ADELITA G (MARIA EUGENIA)","2508011489","PESQUERA YESENIA, SA DE CV","25033303234","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1980,"ACERO","REFRIGERACIÓN | CONGELACIÓN | SALMUERA","ARRASTRE","VIDEOSONDA","COMERCIAL",22.26,5.84,3.5,0,20,1,1,2,2,220,413,307.9741,FALSE,402,10.8477272571503,"CATERPILLAR","3412","Diesel","large scale"
"2508010507","PESQUERA MAGGI MAGGI, SA DE CV","00037879","DOÑA AURORA (TABASCO 725)","2508010507","PESQUERA MAGGI MAGGI, SA DE CV","25031316236","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1984,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.9,6.4,3.6,2.6,90,1,1,1,7,220,520,387.764,FALSE,500,10.9413435696085,"CUMMINS","KTA-M19","Diesel","large scale"
"2808004630","FLOTA SANTA ELENA, S.A. DE C.V.","00034173","PROPEMEX A-1-A","2808004630","FLOTA SANTA ELENA, S.A. DE C.V.","28040086239","CAMARÓN",0,0,0,1,0,0,"TAMAULIPAS","TAMPICO",1976,"ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL",21.91,6.1,3.63,2.3,10,1,1,1,2,220,402,299.7714,FALSE,402,10.8380754339523,"CATERPILLAR","3412","Diesel","large scale"
"2508009053","PESQUERA AXELS, SA DE CV","00100446","DON ANTONIO PEREZ XXVIII","2508009053","PESQUERA AXELS, SA DE CV","25033228235","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",2016,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.26,6.04,3.39,0,35.34,1,1,0,10,220,520,387.764,FALSE,500,10.9413435696085,"YANMAR","6YHM-WET","Diesel","large scale"
"3102000951","TEODOCIO CUTZ CANUL","00101030","REDENTOR DEL CARIBE","3102000951","TEODOCIO CUTZ CANUL","31015970138","ESCAMA",1,0,0,0,0,0,"YUCATAN","DZILAM DE BRAVO",2017,"FIBRA DE VIDRIO","HIELO","PALANGRE","NINGUNO","COMERCIAL",10.66,3.58,1.6,1.2,13.27,1,1,0,1,240,113,84.2641,FALSE,110,10.5826444025522,"YANMAR","4ESDE-EC","Diesel","large scale"
"0203015813","EXPORTADORA DE ALMEJA  , S.A DE C.V.","00047902","CHICLE","0203015813","EXPORTADORA DE ALMEJA  , S.A DE C.V.","0201330720-7","TIBURÓN",0,0,1,0,0,0,"BAJA CALIFORNIA","ENSENADA",1959,"ACERO","HIELO | REFRIGERACIÓN","PALANGRE","ECOSONDA | SONAR | VIDEOSONDA","COMERCIAL",18.53,5.49,3,2.23,10,1,1,0,3,220,370,275.909,FALSE,370,10.8099680209801,"CATERPILLAR","D-343","Diesel","large scale"
"2604610101","S.C.P.P. DE ALTURA Y RIBERA FENIX, S.C. DE R.L. DE C.V.","00101055","FENIX I","2604610101","S.C.P.P. DE ALTURA Y RIBERA FENIX, S.C. DE R.L. DE C.V.","26022919238","ESCAMA",1,0,0,0,0,0,"SONORA","GUAYMAS",1985,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",14.76,4.3,2.75,1.8,33.95,1,1,2,3,220,220,164.054,FALSE,200,10.6776315833374,"CUMMINS","L10","Diesel","large scale"
"2511002293","SCPP IRMA GABRIELA SC DE RL","00037622","IRMA GABRIELA II ( ANTES FIPESCO 65)","2511002293","SCPP IRMA GABRIELA SC DE RL","2501A628233","CAMARÓN",0,0,0,1,0,0,"SINALOA","TOPOLOBAMPO",1982,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21,6,3.35,3,0,1,1,0,4,220,365,272.1805,FALSE,365,10.8055722873817,"CUMMINS","KT-1150-M","Diesel","large scale"
"3105002921","CARLOS MANUEL ZACARIAS DIB","00101071","CANANE","3105002921","CARLOS MANUEL ZACARIAS DIB","31015713235","OTRAS",0,0,0,0,0,1,"YUCATAN","PROGRESO",2017,"ACERO","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",16.76,4.94,2.5,3,42,1,1,1,10,220,250,186.425,FALSE,250,10.7041757419871,"CUMMINS","2017","Diesel","large scale"
"2604008637","MARIO ALBERTO RODRIGUEZ VILLALEJOS","00101089","BAHIA MAGDALENA III","2604008637","MARIO ALBERTO RODRIGUEZ VILLALEJOS","26025584239","CAMARÓN",0,0,0,1,0,0,"SONORA","GUAYMAS",1987,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.4,6.5,3.42,3,24,1,1,1,4,220,402,299.7714,FALSE,402,10.8380754339523,"CATERPILLAR","3408","Diesel","large scale"
"2511002277","GUILLERMO FLORES RAMOS","00032623","PROPEMEX A-28-A","2511002277","GUILLERMO FLORES RAMOS","2501A846236","CAMARÓN",0,0,0,1,0,0,"SINALOA","TOPOLOBAMPO",1976,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","SONAR | VIDEOSONDA","COMERCIAL",20.8,6.1,3.7,0,14,1,1,1,3,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408","Diesel","large scale"
"3105009694","MARTIN ESAU VELASQUEZ SOSA","00068387","MARTIN","3105009694","MARTIN ESAU VELASQUEZ SOSA","31010551231","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1975,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",21,7,3,3,78.47,1,1,0,1,220,500,372.85,FALSE,500,10.9238823478233,"CUMMINS","S/S","Diesel","large scale"
"3105009694","MARTIN ESAU VELASQUEZ SOSA","00033878","BUCANERO II","3105009694","MARTIN ESAU VELASQUEZ SOSA","31011253235","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1973,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",15.7,4,1.9,2,31.74,1,1,0,1,220,100,74.57,FALSE,100,10.5710705931329,"CATERPILLAR","S/M","Diesel","large scale"
"3105009694","MARTIN ESAU VELASQUEZ SOSA","00033423","LEGITIMOS VI","3105009694","MARTIN ESAU VELASQUEZ SOSA","31011273236","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1973,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",17,5,2.8,2,43,1,1,0,1,220,190,141.683,FALSE,185,10.6510489891271,"CUMMINS","S/M","Diesel","large scale"
"3105009694","MARTIN ESAU VELASQUEZ SOSA","00077875","GILBERT II","3105009694","MARTIN ESAU VELASQUEZ SOSA","31015017235","ESCAMA",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",2012,"FIBRA DE VIDRIO","HIELO","PALANGRE","ECOSONDA","COMERCIAL",23,6,0,0,0,1,1,1,1,220,150,111.855,FALSE,150,10.6155457415303,"CATERPILLAR","2007","Diesel","large scale"
"3105009694","MARTIN ESAU VELASQUEZ SOSA","00032938","NICTE-HA VI","3105009694","MARTIN ESAU VELASQUEZ SOSA","31011836238","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1960,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",20,5,2.7,2,94,1,1,0,1,220,175,130.4975,FALSE,175,10.6377432786868,"GENERAL MOTORS","S/M","Diesel","large scale"
"3105009694","MARTIN ESAU VELASQUEZ SOSA","00003756","SAN RAFAEL X","3105009694","MARTIN ESAU VELASQUEZ SOSA","31010552231","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1977,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",21.3,5.7,3,2,78.96,1,1,0,1,220,360,268.452,FALSE,350,10.8011754861288,"CUMMINS","S/M","Diesel","large scale"
"0203127287","MARPESCA SA DE CV","00019125","ISABEL II","0203127287","MARPESCA SA DE CV","2010069234","SARDINA Y ANCHOVETA",0,1,0,0,0,0,"BAJA CALIFORNIA","ENSENADA",1977,"ACERO","HIELO","CERCO | PALANGRE","NINGUNO","COMERCIAL",19.9,6.09,3.46,0,40,1,2,0,1,220,420,313.194,FALSE,402,10.8538666359689,"GENERAL MOTORS","12V71","Diesel","large scale"
"3105008019","MANUEL RAUL JIMENEZ FRIAS","00077693","LA SULTANA DEL MAR","3105008019","MANUEL RAUL JIMENEZ FRIAS","31014434237","ESCAMA",1,0,0,0,0,0,"YUCATAN","PROGRESO",1975,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",11.83,4.2,1.55,2.4,50,1,1,0,3,240,140,104.398,FALSE,125,10.6066592530865,"PERKINS","S/M","Diesel","large scale"
"2508014350","ENRIQUE NOE GUARDADO ARANA","00008482","CRESTON X","2508014350","ENRIQUE NOE GUARDADO ARANA","2503173623-4","ESCAMA",1,0,0,0,0,0,"SINALOA","MAZATLAN",1980,"ACERO","REFRIGERACIÓN","PALANGRE","ECOSONDA | VIDEOSONDA","COMERCIAL",20.4,6,3.6,0,25,1,1,1,5,220,504,375.8328,FALSE,500,10.927375958778,"CUMMINS","V-12-500","Diesel","large scale"
"2508008691","PESQUERA RIO BALUARTE, SA DE CV","00101006","RIO BALUARTE I (LUNA DE ORIENTE II)","2508008691","PESQUERA RIO BALUARTE, SA DE CV","2503072023-5","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1974,"ACERO","REFRIGERACIÓN","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",21.2,6.6,3.2,2.6,15,1,1,0,6,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","343","Diesel","large scale"
"2508005408","PESQUERA MORMAR, SA DE CV","00037093","JORGE VIII (REDES II)","2508005408","PESQUERA MORMAR, SA DE CV","25033304236","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1978,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.5,6.1,2.8,0,28,1,1,1,6,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"2306000494","JUAN SELEM BERRON","00101048","PULMERO VIII","2306000494","JUAN SELEM BERRON","31014822233","OTRAS",0,0,0,0,0,1,"YUCATAN","PROGRESO",1977,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",17.4,7.09,3.5,2.8,3000,1,1,1,5,220,180,134.226,FALSE,175,10.6421795831547,"CATERPILLAR","S/M","Diesel","large scale"
"3105009181","PESCADORES DE ISABEL SC DE RL DE CV","00045716","CALIFA I","3105009181","PESCADORES DE ISABEL SC DE RL DE CV","31010797238","ESCAMA",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1969,"MADERA","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL",21.1,6,0,2,0,1,1,0,1,220,261,194.6277,FALSE,250,10.7138989699154,"CUMMINS","1970","Diesel","large scale"
"0203017751","MAR DE  CORUÑA S DE RL DE CV","00024257","MARIALE","0203017751","MAR DE  CORUÑA S DE RL DE CV","2014997236","SARDINA Y ANCHOVETA",0,1,0,0,0,0,"BAJA CALIFORNIA","EL SAUZAL",1976,"ACERO","REFRIGERACIÓN","CERCO","ECOSONDA | VIDEOSONDA","COMERCIAL",23.06,6.7,3.82,2.86,115,1,1,1,8,220,520,387.764,FALSE,500,10.9413435696085,"CATERPILLAR","D3412","Diesel","large scale"
"3105002384","JOSE DE JESUS ALONZO MORALES","00031914","CLAUDIA","3105002384","JOSE DE JESUS ALONZO MORALES","3101136923-4","ESCAMA",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1973,"FIBRA DE VIDRIO","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",14.5,4,0,2,0,1,1,0,1,220,150,111.855,FALSE,150,10.6155457415303,"GENERAL MOTORS","S/M","Diesel","large scale"
"3105008779","PEZ Y PULPO CUEVAS SA DE CV","00033761","COPY I","3105008779","PEZ Y PULPO CUEVAS SA DE CV","3101173823-3","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","PROGRESO",1970,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",18,4.88,2.3,2,57,1,1,0,0,220,164,122.2948,FALSE,150,10.6279796507137,"CUMMINS","SM","Diesel","large scale"
"1802003614","ANDRES GUILLERMO FLORES ALCANTAR","00101105","MAR GENEROSO","1802003614","ANDRES GUILLERMO FLORES ALCANTAR","18017957238","CAMARÓN",0,0,0,1,0,0,"NAYARIT","SAN BLAS",2017,"ACERO","REFRIGERACIÓN","ARRASTRE","RADIO MULTIBANDA | VIDEOSONDA","COMERCIAL",20.16,6.7,3.2,2,70,1,1,0,5,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"2306000494","JUAN SELEM BERRON","00032409","FRESHCO ROSA","2306000494","JUAN SELEM BERRON","23010542234","ESCAMA",1,0,0,0,0,0,"YUCATAN","PUERTO JUAREZ",1976,"FIBRA DE VIDRIO","HIELO","PESCA MULTIPLE","LORAN | SONAR","COMERCIAL",13.92,4.2,2.57,2,49.93,1,1,0,5,220,185,137.9545,FALSE,185,10.6466148199681,"GENERAL MOTORS","S/M","Diesel","large scale"
"0203017801","PRODUCTOS PROCESADOS DEL PUERTO S.A DE C. V","00101113","FRANCISCO DE ULLOA","0203017801","PRODUCTOS PROCESADOS DEL PUERTO S.A DE C. V","2012021236","ESCAMA",1,0,0,0,0,0,"BAJA CALIFORNIA","ENSENADA",1993,"ACERO","HIELO | REFRIGERACIÓN","OTRO","ECOSONDA | SONAR | VIDEOSONDA","COMERCIAL",28,7,3.44,2,100,1,1,0,6,180,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","3412","Diesel","large scale"
"3105003267","VICTOR ZACARIAS Y DIB","00073817","ANA MARIA","3105003267","VICTOR ZACARIAS Y DIB","31010755238","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1989,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",17.8,5.65,2.6,2,63.49,1,1,0,1,220,250,186.425,FALSE,250,10.7041757419871,"CUMMINS","S/M","Diesel","large scale"
"3105003168","LUIS MARTIN DE JESUS ALONZO MORALES","00074443","NICTE HA","3105003168","LUIS MARTIN DE JESUS ALONZO MORALES","3101481123-3","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","PROGRESO",1982,"FIBRA DE VIDRIO","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",12.2,4.06,1.91,1.2,31.29,1,1,1,8,220,150,111.855,FALSE,150,10.6155457415303,"GENERAL MOTORS","S/M","Diesel","large scale"
"0203016571","COMERCIALIZADORA DANLOP SA DE CV","00101121","MARANATHA","0203016571","COMERCIALIZADORA DANLOP SA DE CV","20111895555","ATÚN",0,0,0,0,1,0,"BAJA CALIFORNIA","ENSENADA",1974,"ACERO","SALMUERA","VARA","SONAR | VIDEOSONDA","COMERCIAL",22.6,6.9,2.9,2,81,1,2,0,10,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","353","Diesel","large scale"
"3105003267","VICTOR ZACARIAS Y DIB","00074526","HALCON 1","3105003267","VICTOR ZACARIAS Y DIB","31010211233","ESCAMA",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1990,"ACERO","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL",11.7,3.7,1.95,1,19.77,1,1,0,1,240,110,82.027,FALSE,110,10.5799741640481,"GENERAL MOTORS","S/M","Diesel","large scale"
"3105003267","VICTOR ZACARIAS Y DIB","00077610","ORCA","3105003267","VICTOR ZACARIAS Y DIB","31013607235","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","PROGRESO",1975,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",13,15.32,2.1,5,30,1,1,0,1,220,190,141.683,FALSE,185,10.6510489891271,"GENERAL MOTORS","S/M","Diesel","large scale"
"0203004411","PESQUERA PATRON E HIJOS SA DE CV","00041640","DON QUIRINO PARRA","0203004411","PESQUERA PATRON E HIJOS SA DE CV","2010072338","OTRAS",0,0,0,0,0,1,"BAJA CALIFORNIA","ENSENADA",1983,"ACERO","REFRIGERACIÓN","CERCO","SONAR","COMERCIAL",28.04,7,3.86,2,140,1,1,0,8,180,540,402.678,FALSE,525,10.9587877089223,"CATERPILLAR","3412","Diesel","large scale"
"3105009694","MARTIN ESAU VELASQUEZ SOSA","00074344","GILBERT","3105009694","MARTIN ESAU VELASQUEZ SOSA","31010549231","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1989,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",16,5,2.7,2,49.86,1,1,0,1,220,165,123.0405,FALSE,150,10.6288674667876,"GENERAL MOTORS","S/M","Diesel","large scale"
"2306000494","JUAN SELEM BERRON","00101147","PULMERO X","2306000494","JUAN SELEM BERRON","3101482323-5","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","PROGRESO",2012,"ACERO","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",17.37,5.9,2.4,2.5,67.6,1,1,1,10,220,350,260.995,FALSE,350,10.7923786806597,"CUMMINS","350 B CAM","Diesel","large scale"
"1802003333","SCPP DE ALTA MAR Y PRESTADORA DE SERV.TURÍSTICOS NAYARIT SC DE RL DE CV","00060210","ORUS","1802003333","SCPP DE ALTA MAR Y PRESTADORA DE SERV.TURÍSTICOS NAYARIT SC DE RL DE CV","0601128123-5","TIBURÓN",0,0,1,0,0,0,"NAYARIT","CRUZ DE HUANACAXTLE",1975,"FIBRA DE VIDRIO","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL",11.9,3.43,1.15,2,20,1,1,0,1,240,305,227.4385,FALSE,300,10.7527402071528,"VOLVO PENTA","2005","Diesel","large scale"
"0208001321","BAJA AQUA FARMS SA DE CV","00100719","BUENAVENTURA VI","0208001321","BAJA AQUA FARMS SA DE CV","2012302228","OTRAS",0,0,0,0,0,1,"BAJA CALIFORNIA","ENSENADA",1980,"ACERO","OTROS","OTRO","VIDEOSONDA","COMERCIAL",34.05,8.68,3.65,3.65,250,1,1,0,0,180,900,671.13,FALSE,900,11.2698611139675,"GENERAL MOTORS","16V-149","Diesel","large scale"
"0203126545","CARLOS ALFREDO ASCOLANI ROMO","00100826","EL PESCADOR","0203126545","CARLOS ALFREDO ASCOLANI ROMO","2014936236","TIBURÓN",0,0,1,0,0,0,"BAJA CALIFORNIA","ENSENADA",2002,"FIBRA DE VIDRIO","REFRIGERACIÓN","PALANGRE","ECOSONDA | RADIO MULTIBANDA | VIDEOSONDA","COMERCIAL",18.3,4.63,1.7,1,18,1,1,1,1,220,300,223.71,FALSE,300,10.7483305940464,"CUMMINS","250PS","Diesel","large scale"
"2701006112","GASPAR  DELGADO ORDOÑEZ","00100990","ALVARADEÑO","2701006112","GASPAR  DELGADO ORDOÑEZ","27021689236","ESCAMA",1,0,0,0,0,0,"TABASCO","FRONTERA",1983,"MADERA","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL",12.8,4.12,1.12,0,0,1,1,0,3,220,165,123.0405,FALSE,150,10.6288674667876,"GENERAL MOTORS","MARINO","Diesel","large scale"
"2808007690","PORTO JAIBO SA DE CV","00101097","SAABRA IV","2808007690","PORTO JAIBO SA DE CV","28045367231","CAMARÓN",0,0,0,1,0,0,"TAMAULIPAS","TAMPICO",1970,"ACERO","CONGELACIÓN | SALMUERA","ARRASTRE","ECOSONDA | LORAN | VIDEOSONDA","COMERCIAL",22,6,4,2.4,30,1,1,1,1,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"2808007690","PORTO JAIBO SA DE CV","00006114","PORTO 1","2808007690","PORTO JAIBO SA DE CV","28045367236","CAMARÓN",0,0,0,1,0,0,"TAMAULIPAS","TAMPICO",1970,"ACERO","CONGELACIÓN | SALMUERA","ARRASTRE","ECOSONDA | LORAN | VIDEOSONDA","COMERCIAL",22,6,4,2.5,40,1,1,2,1,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"0203127287","MARPESCA SA DE CV","00037796","MAYRA ALEJANDRA","0203007851","EMPACADORA SAN MIGUEL SA DE C V","2011697332","SARDINA Y ANCHOVETA",0,1,0,0,0,0,"BAJA CALIFORNIA","ENSENADA",1972,"ACERO","REFRIGERACIÓN | OTROS","OTRO | OTRO | OTRO","SONAR | VIDEOSONDA","COMERCIAL",23.8,6.15,6.79,2.2,100,1,1,1,7,220,340,253.538,FALSE,325,10.7835776045727,"GENERAL MOTORS","0.84411764705881998","Diesel","large scale"
"3105009207","GULF FRESH S.A. DE C.V.","00040527","CARMEN GUADALUPE I","3105009207","GULF FRESH S.A. DE C.V.","31010149234","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","PROGRESO",1976,"MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",16.58,5.1,2.68,2,59.25,1,1,0,0,220,187,139.4459,FALSE,185,10.6483886157503,"CUMMINS","S/M","Diesel","large scale"
"3105003168","LUIS MARTIN DE JESUS ALONZO MORALES","00032581","LUIS RENE II","3105003168","LUIS MARTIN DE JESUS ALONZO MORALES","31010908233","ESCAMA | OTRAS",1,0,0,0,0,0,"YUCATAN","YUCALPETEN",1976,"FIBRA DE VIDRIO","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL",14.6,3.9,2.6,0,41.31,1,1,1,1,220,185,137.9545,FALSE,185,10.6466148199681,"GENERAL MOTORS","0","Diesel","large scale"
